LATITUDE	LONGITUDE	LGA_CODE22	LGA_NAME22	STE_CODE21	STE_NAME21	AREASQKM	SHAPE_Area	SHAPE_Leng
-19.953894352892263	138.7822312942447	35300	Mount Isa	3	Queensland	43715.1975	3.77265704558	11.877514592
-26.189666431075853	146.48948305456608	35600	Murweh	3	Queensland	40699.7586	3.67537720355	13.4718633007
-12.515754393261304	142.11244800226805	35670	Napranum	3	Queensland	2004.3468	0.166662849437	6.14758488184
-26.32484164190283	152.94558215385172	35740	Noosa	3	Queensland	869.8657	0.0786381953261	1.68510642519
-25.355270827783794	151.2041732774365	35760	North Burnett	3	Queensland	19669.8489	1.76403837383	9.17933299808
-11.004902654834275	142.3128984833484	35780	Northern Peninsula Area	3	Queensland	1052.0676	0.0870274206665	2.59289544419
-18.731347742479805	146.60025989920732	35790	Palm Island	3	Queensland	71.9928	0.00616733642426	0.950335578191
-28.072954410450762	145.77131795818468	35800	Paroo	3	Queensland	47614.9225	4.37126207578	11.0151785349
-14.719393148935437	141.8074055990249	36070	Pormpuraaw	3	Queensland	4395.3654	0.368885937772	3.04300906366
-26.34881660829753	143.89344555145578	36150	Quilpie	3	Queensland	67414.6563	6.09599816922	14.345914297
-27.56858596832113	153.36084893105382	36250	Redland	3	Queensland	537.1672	0.0490885428555	3.33111129954
-20.54064203541295	142.90106454608713	36300	Richmond	3	Queensland	26580.748	2.30237516171	8.2780383357
-23.44113073484028	150.21842743371585	36370	Rockhampton	3	Queensland	6570.2667	0.580561725728	5.45471940541
-28.062327030761228	152.796212828746	36510	Scenic Rim	3	Queensland	4243.0014	0.389473815854	3.88535382354
-27.008923983246444	152.42521947307324	36580	Somerset	3	Queensland	5373.4335	0.488635896344	5.45900137435
-26.405208146121026	151.6469318903338	36630	South Burnett	3	Queensland	8381.558	0.758235855628	6.10229118674
-28.405432283265224	151.88579938305125	36660	Southern Downs	3	Queensland	7106.436	0.654377807741	5.63354842711
-26.696168843330373	152.89835804912084	36720	Sunshine Coast	3	Queensland	2253.8522	0.204399651664	3.41018302141
-17.93077945753783	145.3305417509345	36820	Tablelands	3	Queensland	11292.8695	0.963072477845	7.14020973377
-27.58197961048954	151.53389912440804	36910	Toowoomba	3	Queensland	12957.2103	1.18424321604	8.18088017824
-10.73114804347378	142.4122843999592	36950	Torres	3	Queensland	883.7402	0.0730400737193	7.55309485972
-9.859100398662738	142.3656044127579	36960	Torres Strait Island	3	Queensland	490.0453	0.0403936219939	2.78274635991
-19.390819930240088	146.7116773109204	37010	Townsville	3	Queensland	3730.8199	0.320845653444	4.91912930533
-12.639629053562047	141.8797780858366	37300	Weipa	3	Queensland	10.4643	0.000870678180183	0.31902840864
-26.841763076642756	150.3476620662596	37310	Western Downs	3	Queensland	37922.5007	3.44363935879	12.7234391908
-20.700926671643572	147.72470766291818	37340	Whitsunday	3	Queensland	23818.9729	2.06523337834	15.738799732
-22.5391313254253	142.4245054003335	37400	Winton	3	Queensland	53813.4826	4.7243161011	12.733005416
-23.943938506675558	149.52555227378295	37550	Woorabinda	3	Queensland	390.5578	0.0346414600438	1.73962334851
-15.96828994913581	145.31320003729914	37570	Wujal Wujal	3	Queensland	11.842	0.000999650002647	0.257410407219
-16.99452621774924	145.8971672112348	37600	Yarrabah	3	Queensland	158.8381	0.0134779318743	0.983645248023
-34.92196944289847	138.59891984704873	40070	Adelaide	4	South Australia	15.5733	0.00153618463753	0.157650001873
-34.892810231629454	138.83623643905867	40120	Adelaide Hills	4	South Australia	794.4957	0.0783482666913	1.88177255791
-34.48060854092121	138.45468432078636	40150	Adelaide Plains	4	South Australia	932.4913	0.0915082038003	1.61025457454
-35.351900453979255	138.8783591773237	40220	Alexandrina	4	South Australia	1826.8067	0.181147801662	2.18138772137
-27.07760647041331	131.2057359738367	40250	Anangu Pitjantjatjara Yunkunytjatjara	4	South Australia	102348.117	9.30752988865	15.1382544438
-34.621050849570594	139.00168962278238	40310	Barossa	4	South Australia	893.5424	0.0878313683095	2.06210132757
-33.79895351351076	137.95634404910078	40430	Barunga West	4	South Australia	1590.3887	0.154838871209	2.4891972214
-34.2658409610218	140.48891269883953	40520	Berri Barmera	4	South Australia	476.1962	0.0466131059092	1.9872157744
-34.93996283001837	138.65987442678647	40700	Burnside	4	South Australia	27.5183	0.00271523049141	0.326824011203
-34.88371228717562	138.6822408787048	40910	Campbelltown (SA)	4	South Australia	24.3485	0.00240094798518	0.272299795053
-32.10209800321949	133.87242839379047	41010	Ceduna	4	South Australia	5420.3435	0.517883936744	5.99471695959
-34.890351561725765	138.52361833338853	41060	Charles Sturt	4	South Australia	54.7876	0.00540283940983	0.437964779648
-34.003956597819865	138.7359767434934	41140	Clare and Gilbert Valleys	4	South Australia	1892.4466	0.184682405056	2.38458577343
-33.650296058505326	136.28475806606696	41190	Cleve	4	South Australia	5018.8483	0.487802460169	2.81091272311
-29.015844854572514	134.7523610018028	41330	Coober Pedy	4	South Australia	77.6795	0.00719376106127	0.345150339915
-33.98337913576839	137.7289658069204	41560	Copper Coast	4	South Australia	772.9149	0.0754100448157	1.49367118408
-33.56153950156705	135.34461518615643	41750	Elliston	4	South Australia	6741.9317	0.654615673901	5.09832918631
-32.07561036312965	138.30119816307416	41830	Flinders Ranges	4	South Australia	4070.4827	0.388797582459	3.38856950647
-33.53428955685613	136.96441541996043	41960	Franklin Harbour	4	South Australia	2755.5639	0.267471086446	2.3690155845
-34.62211328049179	138.72988924670474	42030	Gawler	4	South Australia	41.1379	0.00404368120156	0.384624774357
-33.64595766024992	139.0740824286745	42110	Goyder	4	South Australia	6715.1418	0.652646466591	3.97231174121
-37.84608573299824	140.72475080993888	42250	Grant	4	South Australia	1897.8235	0.194266924344	2.66425610315
-35.001130475021306	138.5213172213585	42600	Holdfast Bay	4	South Australia	13.752	0.00135793996931	0.23418672535
-35.82780575949277	137.2397769533318	42750	Kangaroo Island	4	South Australia	4400.863	0.43895069837	5.73041190005
-34.950491518497934	140.02010194737957	43080	Karoonda East Murray	4	South Australia	4415.796	0.4357610633	3.10145188545
-33.00267968691732	136.1438070400749	43220	Kimba	4	South Australia	5697.1074	0.549707045913	4.62536659569
-36.64350229176094	140.0255164600412	43360	Kingston (SA)	4	South Australia	3339.7952	0.336551935635	3.21299456626
-34.41109206848037	138.84650151994342	43650	Light	4	South Australia	1276.8453	0.125198369084	2.44174603624
-34.4124432538311	135.5970862471585	43710	Lower Eyre Peninsula	4	South Australia	4721.3922	0.462958359029	8.33233314316
-34.50821533798856	140.35162784881257	43790	Loxton Waikerie	4	South Australia	7763.8714	0.762146014055	5.57557530476
-29.34982767184525	130.96247357929377	44000	Maralinga Tjarutja	4	South Australia	105766.3105	9.83240475031	13.2085234908
-35.03246949662176	138.5397035220589	44060	Marion	4	South Australia	55.6406	0.00549586018487	0.41325800059
-34.45020730135834	139.46139412189623	44210	Mid Murray	4	South Australia	6271.6255	0.615246419276	4.83921917364
-35.00386214294485	138.62175729069813	44340	Mitcham	4	South Australia	75.5468	0.00745993997364	0.440742752335
-35.08579581036662	138.87501155134444	44550	Mount Barker	4	South Australia	594.6406	0.0587758123178	1.61640204904
-37.82533180747716	140.78168909998777	44620	Mount Gambier	4	South Australia	33.8938	0.00346854101835	0.270364115363
-32.75827088020905	138.205120277571	44830	Mount Remarkable	4	South Australia	3422.7733	0.329363679148	2.76534019918
-35.15930508245536	139.3017901193365	45040	Murray Bridge	4	South Australia	1831.7597	0.181215042202	2.48959881084
-36.97726086268775	140.54732231681749	45090	Naracoorte Lucindale	4	South Australia	4519.715	0.457407232683	3.09899058109
-33.28639552015022	138.51142704866902	45120	Northern Areas	4	South Australia	2986.1818	0.289045403294	2.74303421611
-34.90756033251729	138.63645687756468	45290	Norwood Payneham and St Peters	4	South Australia	15.1036	0.00148964151576	0.200564775515
-35.17867451777355	138.56885982366026	45340	Onkaparinga	4	South Australia	518.1255	0.0512699196435	1.17609334946
-32.52075544316805	138.6393611756938	45400	Orroroo Carrieton	4	South Australia	3321.8239	0.318818712927	2.54570710919
-32.86410899221409	139.0596484419013	45540	Peterborough	4	South Australia	3020.142	0.290958425029	2.31310600815
-34.688875754557145	138.66297382571307	45680	Playford	4	South Australia	345.2038	0.033959273867	1.47775500548
-34.840698472422794	138.56151491867823	45890	Port Adelaide Enfield	4	South Australia	91.7588	0.00904292060527	0.883850601134
-32.59112320355966	137.75117807412747	46090	Port Augusta	4	South Australia	1157.9905	0.111226249233	2.87189384972
-34.72920757784514	135.85113613898235	46300	Port Lincoln	4	South Australia	30.3681	0.00298888622231	0.395050515864
-33.37682875541712	138.10593975588247	46450	Port Pirie	4	South Australia	1760.7097	0.170599922284	2.7286661461
-34.88398354197489	138.59794305137146	46510	Prospect	4	South Australia	7.7915	0.000768300083449	0.1219205819
-34.18226093388315	140.81412161839557	46670	Renmark Paringa	4	South Australia	916.442	0.0896194748804	2.05257131889
-37.187670748625074	139.97944930031673	46860	Robe	4	South Australia	1091.7162	0.110786124554	1.73837751682
-30.55437219779593	136.8811863785334	46970	Roxby Downs	4	South Australia	110.4778	0.0103862495914	0.442310018576
-34.772645447704484	138.6113065642654	47140	Salisbury	4	South Australia	159.8432	0.0157404892617	0.683813618114
-35.39390718298828	140.5743585022692	47290	Southern Mallee	4	South Australia	5702.2024	0.565726171931	3.34558204216
-32.708903362434775	134.56403650358254	47490	Streaky Bay	4	South Australia	6222.8591	0.59848414877	6.29056953365
-36.227907918677175	140.58444898644106	47630	Tatiara	4	South Australia	6527.2342	0.65430186889	3.75576287198
-34.805148075253875	138.71804817693635	47700	Tea Tree Gully	4	South Australia	95.2109	0.00937901014209	0.604891696301
-35.71379474359277	139.7613185222922	47800	Coorong	4	South Australia	8833.4339	0.879835044474	6.3637050814
-34.179320386476014	136.01970546625608	47910	Tumby Bay	4	South Australia	2669.0794	0.261004374392	2.87925044635
-34.95478367018585	138.60403953213532	47980	Unley	4	South Australia	14.2703	0.00140834093973	0.170839264323
-35.51277636111967	138.54616868318982	48050	Victor Harbor	4	South Australia	384.6255	0.0382147616058	1.02421015018
-33.99143179688363	138.3565122913061	48130	Wakefield	4	South Australia	3468.4879	0.338439007438	2.94946643323
-34.89277229735106	138.61711672380062	48260	Walkerville	4	South Australia	3.53	0.000348087945451	0.11753812149
-37.470397066600995	140.51887052045367	48340	Wattle Range	4	South Australia	3926.2101	0.399904612623	3.5297991779
-34.941417506760885	138.54381934904282	48410	West Torrens	4	South Australia	37.0886	0.00365959975703	0.283226855906
-33.03730553842888	137.49434437881771	48540	Whyalla	4	South Australia	1071.3397	0.10341282488	2.44165345674
-33.028650432989245	135.31464624029746	48640	Wudinna	4	South Australia	5075.2783	0.489843109117	3.71914482886
-35.518578729546924	138.3371004199718	48750	Yankalilla	4	South Australia	751.2577	0.0746472327445	1.63342264942
-34.683697729830385	137.55994974025998	48830	Yorke Peninsula	4	South Australia	5899.6397	0.58034985816	5.72073836108
-29.588027302834618	136.77458976483598	49399	Unincorporated SA	4	South Australia	619426.0858	57.7158405274	57.0358569135
-34.73911807524469	118.18258486165287	50080	Albany	5	Western Australia	4308.458	0.424098710763	7.55705166893
-32.16751856592005	116.13698877281749	50210	Armadale	5	Western Australia	559.5258	0.053494847645	1.40374892533
-22.493635832760077	116.72625502763186	50250	Ashburton	5	Western Australia	100817.3112	8.84791127512	26.0859952071
-34.03086387956695	115.22780148898498	50280	Augusta Margaret River	5	Western Australia	2122.375	0.207185744583	3.10436022654
-31.90383413454006	115.94523177650142	50350	Bassendean	5	Western Australia	10.3449	0.000986241852562	0.14578446788
-31.903775519904503	115.90782772007942	50420	Bayswater	5	Western Australia	34.6169	0.00330029922367	0.347092791914
-31.956220266235576	115.9483284837597	50490	Belmont	5	Western Australia	39.8246	0.00379900556558	0.303009520987
-32.174651047126	116.79658985588355	50560	Beverley	5	Western Australia	2370.5195	0.226661172465	3.01552427566
-32.81628288150162	116.39990081559444	50630	Boddington	5	Western Australia	1904.4791	0.183379062257	2.17926639676
-33.89175425039253	116.52404091465309	50770	Boyup Brook	5	Western Australia	2826.4585	0.27547549006	3.33530826321
-34.00376754922717	116.1910008897728	50840	Bridgetown-Greenbushes	5	Western Australia	1337.361	0.130511175799	2.20913178353
-32.361981873104924	117.00309972981123	50910	Brookton	5	Western Australia	1601.1532	0.153406956999	2.65870581196
-18.67020478159551	122.46368892200837	50980	Broome	5	Western Australia	54401.8236	4.65526610155	20.9996790064
-34.002496382968786	117.66132913891086	51080	Broomehill-Tambellup	5	Western Australia	2609.6612	0.25466851869	2.8604389318
-31.952576042260315	118.02864036867645	51120	Bruce Rock	5	Western Australia	2724.6944	0.259907356806	2.75227477664
-33.35163318579678	115.66440487027661	51190	Bunbury	5	Western Australia	65.4163	0.00633658924625	0.498889969427
-33.718430654085	115.34887074138373	51260	Busselton	5	Western Australia	1454.0509	0.141433520843	2.4879464082
-31.936265265686373	115.7864100719872	51310	Cambridge	5	Western Australia	21.9555	0.00209393965535	0.292830217743
-32.03688122766117	115.9163616957601	51330	Canning	5	Western Australia	64.8791	0.00619432246988	0.492120154519
-33.53233721994662	115.6357306843579	51400	Capel	5	Western Australia	557.8983	0.0541513943788	1.197588894
-29.773209880734314	115.57784151799507	51470	Carnamah	5	Western Australia	2870.9316	0.267821467844	3.538338054
-24.349951480942966	114.39103746253797	51540	Carnarvon	5	Western Australia	46574.705	4.1441588029	15.0338138862
-28.322363495477315	115.0591367138661	51610	Chapman Valley	5	Western Australia	3981.3333	0.366327729548	3.95016382443
-31.374381310398892	116.07834679875916	51680	Chittering	5	Western Australia	1219.9032	0.115658131611	1.95067779422
-10.485342775485524	105.63648036030459	51710	Christmas Island	9	Other Territories	136.1356	0.0112426245397	0.689038494347
-31.98013571573657	115.77998676859264	51750	Claremont	5	Western Australia	4.9554	0.000472854755723	0.118160713463
-32.11426740809212	115.79290192306192	51820	Cockburn	5	Western Australia	167.9415	0.0160474292734	0.950975672806
-12.134567395416074	96.86227327115024	51860	Cocos Islands	9	Other Territories	13.7258	0.00113991210513	1.16343095023
-33.28354137825791	116.21157684616163	51890	Collie	5	Western Australia	1709.815	0.165494680138	2.64156879493
-31.186771807558742	120.9644728935263	51960	Coolgardie	5	Western Australia	30297.6977	2.8669654166	7.90884634543
-30.02160290821697	115.7592260500357	52030	Coorow	5	Western Australia	4189.8721	0.391819004681	4.22500540852
-32.35835324171995	117.79903966800691	52100	Corrigin	5	Western Australia	2681.271	0.256884292183	2.74680371084
-31.993989848179247	115.75850680483568	52170	Cottesloe	5	Western Australia	3.8564	0.000367999710163	0.0998639016825
-34.31480506913661	117.28588337110239	52240	Cranbrook	5	Western Australia	3276.0464	0.320862781562	4.03938974653
-32.73539595273089	117.15918470649693	52310	Cuballing	5	Western Australia	1195.3369	0.114994269426	1.79173019499
-27.310807130946465	117.94005093010244	52380	Cue	5	Western Australia	13582.1956	1.23837615955	6.866462946
-31.599567971922948	117.15573030647165	52450	Cunderdin	5	Western Australia	1862.4457	0.176994157874	2.29971127758
-30.125233328555677	116.94476474979423	52520	Dalwallinu	5	Western Australia	7224.3566	0.676286785759	5.13960759791
-30.539600310138344	115.50608064057789	52590	Dandaragan	5	Western Australia	6711.5721	0.630895134246	4.18819109621
-33.41541160099368	115.85192552573118	52660	Dardanup	5	Western Australia	525.8017	0.0509684075237	1.69896914382
-34.89047114273524	117.1188389430638	52730	Denmark	5	Western Australia	1859.8487	0.183404547013	2.94684823009
-17.791042738127725	124.97751708522998	52800	Derby-West Kimberley	5	Western Australia	119730.9696	10.2040170163	48.0754119637
-33.66953967527985	115.97354886721907	52870	Donnybrook-Balingup	5	Western Australia	1559.856	0.151641108009	2.42924474937
-31.10764288617915	117.11127863712197	52940	Dowerin	5	Western Australia	1863.0851	0.17614951146	2.42573630049
-33.224487959909865	117.96453791568203	53010	Dumbleyung	5	Western Australia	2539.2249	0.245610973364	3.05361915087
-32.011315045631996	124.41795311837626	53080	Dundas	5	Western Australia	92886.3668	8.86662198101	21.2059229152
-32.03792684169169	115.76817815483369	53150	East Fremantle	5	Western Australia	3.1384	0.000299659345567	0.0769044868872
-21.76844888948409	123.59649670989414	53220	East Pilbara	5	Western Australia	372295.6721	32.5235693936	33.7379698748
-33.22195889651316	122.25029128818427	53290	Esperance	5	Western Australia	44797.5456	4.33338855236	17.4197672028
-22.521676702512536	114.16702147110625	53360	Exmouth	5	Western Australia	6488.2097	0.569512860863	7.00958492345
-32.05742523428342	115.76613755017827	53430	Fremantle	5	Western Australia	19.2892	0.0018419966345	0.425229084937
-31.191566614987877	115.69918473685773	53570	Gingin	5	Western Australia	3208.3585	0.30360513941	2.64622765466
-34.06212170137631	118.28875253290803	53640	Gnowangerup	5	Western Australia	4265.0423	0.416500074697	3.64485890735
-31.242827547472764	116.78475829545563	53710	Goomalling	5	Western Australia	1835.4294	0.173777692181	2.28003598247
-32.06621838309777	115.99214747407963	53780	Gosnells	5	Western Australia	127.2976	0.0121577035894	0.577662788785
-28.561534481148907	115.4971589873486	53800	Greater Geraldton	5	Western Australia	9909.0002	0.913765584984	8.98109873527
-19.258097461092248	127.61680439877662	53920	Halls Creek	5	Western Australia	133045.9733	11.4258301047	19.1459610028
-33.10109142106716	115.91250634132577	53990	Harvey	5	Western Australia	1727.607	0.166875466947	2.3469282037
-29.326028619557114	115.09182192056159	54060	Irwin	5	Western Australia	2369.3298	0.220072886831	2.26514740175
-34.0705825779615	119.1011887608596	54130	Jerramungup	5	Western Australia	6511.1803	0.635914513508	5.02450543603
-31.78348465464307	115.76670948087495	54170	Joondalup	5	Western Australia	98.942	0.00942086396062	0.502512955759
-32.01223166654362	116.1227741255727	54200	Kalamunda	5	Western Australia	324.2958	0.0309535546719	1.02474408955
-30.749408175133716	125.05132900983307	54280	Kalgoorlie-Boulder	5	Western Australia	95500.292	8.99926983923	18.8642036215
-21.049283723747287	117.03601272632233	54310	Karratha	5	Western Australia	15238.2934	1.3242001665	21.5439576849
-33.64828696501427	117.6842268641296	54340	Katanning	5	Western Australia	1518.1854	0.147554405574	2.07145776208
-31.58233234911254	117.8145362347277	54410	Kellerberrin	5	Western Australia	1915.433	0.181996848002	2.23096029088
-33.55081583108889	118.57224593168415	54480	Kent	5	Western Australia	5624.5818	0.54605934692	4.61085122952
-33.90762314441267	117.0480225122296	54550	Kojonup	5	Western Australia	2930.9925	0.285715399144	2.87759086285
-32.427303586581964	119.18480943783253	54620	Kondinin	5	Western Australia	7440.8016	0.713434092479	5.31490600368
-30.59047808278671	117.42547181579346	54690	Koorda	5	Western Australia	2832.313	0.266376957435	2.65703708452
-32.717506600112536	118.57611653016339	54760	Kulin	5	Western Australia	4718.9219	0.453882440454	5.14742326048
-32.22767681294198	115.82867276797984	54830	Kwinana	5	Western Australia	120.0123	0.011481733048	0.494821954512
-33.05988360745853	119.28753871288417	54900	Lake Grace	5	Western Australia	11886.3198	1.14760964	6.42807451152
-27.891100716349552	125.40167415237711	54970	Laverton	5	Western Australia	179993.971	16.4971402192	21.4276491874
-28.212314277286453	121.1453758312089	55040	Leonora	5	Western Australia	31915.0562	2.93370105871	11.3599564217
-32.63378256783841	115.68293480824796	55110	Mandurah	5	Western Australia	174.8968	0.0168067309351	1.33691641628
-34.55712676501327	116.32568898212419	55180	Manjimup	5	Western Australia	7029.6076	0.690463641653	5.21954892231
-25.1400967828243	118.86402263604059	55250	Meekatharra	5	Western Australia	100188.5478	8.97087134985	16.1541767085
-32.04743321877322	115.82939887206943	55320	Melville	5	Western Australia	52.8505	0.00504649468957	0.424880313643
-29.575095470565085	123.97110701328016	55390	Menzies	5	Western Australia	124115.424	11.5546331639	25.7299741901
-31.515314232906835	118.35935912377417	55460	Merredin	5	Western Australia	3293.7824	0.31274207549	3.11859251172
-29.158185767286525	115.48425989734162	55530	Mingenew	5	Western Australia	1934.8857	0.179430762937	2.0817535894
-30.498044772388884	116.18545433013782	55600	Moora	5	Western Australia	3763.0254	0.353578497377	3.20250533424
-29.06690606768056	116.01709776023097	55670	Morawa	5	Western Australia	3510.5929	0.325271607512	3.10379099486
-32.014791000368554	115.76555645737983	55740	Mosman Park	5	Western Australia	4.3472	0.000414970629251	0.0936498985445
-28.238052082566146	117.97641855994804	55810	Mount Magnet	5	Western Australia	13858.1182	1.27411909342	7.31270906792
-30.183752647836304	117.96218800809856	55880	Mount Marshall	5	Western Australia	10184.5937	0.953966505274	5.86365875635
-30.629940015405616	118.31114605998332	55950	Mukinbudin	5	Western Australia	3426.944	0.322430261927	2.87238206551
-31.89992338526172	116.25164221179102	56090	Mundaring	5	Western Australia	643.2012	0.0613201318128	1.79718026748
-26.75183302867848	116.29976431656296	56160	Murchison	5	Western Australia	45046.0922	4.08737924617	13.0539220114
-32.62364926369339	115.98944232161787	56230	Murray	5	Western Australia	1703.4688	0.16367716049	2.38525694595
-34.128422489507486	115.66390703982583	56300	Nannup	5	Western Australia	3053.9361	0.298461672905	2.78945051332
-32.04710219004396	118.65385853449692	56370	Narembeen	5	Western Australia	3809.0285	0.363708350212	3.10668631585
-32.99536465921813	117.26226001774998	56460	Narrogin	5	Western Australia	1631.3024	0.157387131103	2.49916799277
-31.972436172901585	115.78958828049483	56580	Nedlands	5	Western Australia	19.6449	0.00187438285984	0.313013462769
-25.09485756339644	126.835294969562	56620	Ngaanyatjarraku	5	Western Australia	159815.9632	14.3067165571	15.2770824346
-31.685933893650734	116.63600663241972	56730	Northam	5	Western Australia	1431.2215	0.13613726157	2.43889629518
-27.753066149932472	114.64592424510911	56790	Northampton	5	Western Australia	12543.7142	1.14821104317	5.76356729578
-31.149380331005244	118.20809846052177	56860	Nungarin	5	Western Australia	1166.0245	0.110291741259	2.10169523243
-31.99931982010277	115.76715345058189	56930	Peppermint Grove	5	Western Australia	1.0677	0.000101887934536	0.0496272249227
-29.44392715144534	116.61142659732653	57000	Perenjori	5	Western Australia	8301.3551	0.771940009872	5.1430372883
-31.96015784525514	115.84656515380368	57080	Perth	5	Western Australia	13.7335	0.00131016553216	0.262786905298
-32.51994562679528	117.22205702577172	57140	Pingelly	5	Western Australia	1294.5721	0.1242470336	2.32147136014
-34.597205532577235	117.56197963125764	57210	Plantagenet	5	Western Australia	4876.682	0.479224970379	4.70131446258
-20.929109469630998	118.67321322223947	57280	Port Hedland	5	Western Australia	18417.0777	1.59923770949	12.8342414591
-32.00480222253798	117.42345020030773	57350	Quairading	5	Western Australia	2016.9268	0.192501054858	2.55353793724
-33.61618205187206	120.13860867022215	57420	Ravensthorpe	5	Western Australia	9841.7504	0.956190105243	5.49543081446
-32.344169141198186	115.78900754713155	57490	Rockingham	5	Western Australia	257.4979	0.0246661361138	1.18595270353
-28.335900857558475	119.17312273885486	57630	Sandstone	5	Western Australia	32605.2912	3.00061611787	10.5113434952
-32.344242401411584	116.03434173990082	57700	Serpentine-Jarrahdale	5	Western Australia	901.2054	0.0863282066549	1.45874599594
-26.53670671742571	114.525144455058	57770	Shark Bay	5	Western Australia	24201.5491	2.19189025404	18.853399266
-31.997843661520257	115.8700255087035	57840	South Perth	5	Western Australia	19.8114	0.00189071581681	0.253593909134
-31.88567985032093	115.8196376211133	57910	Stirling	5	Western Australia	104.7273	0.00998260105047	0.492754785361
-31.952009532932962	115.81872956227606	57980	Subiaco	5	Western Australia	5.6182	0.000535865979095	0.113219141811
-31.741263919754516	116.0674232172859	58050	Swan	5	Western Australia	1042.9936	0.0992673148871	1.79831235499
-31.606662786397084	117.49500131009428	58190	Tammin	5	Western Australia	1101.692	0.104705129415	1.73041025992
-29.525753922346233	115.57732627080688	58260	Three Springs	5	Western Australia	2656.6928	0.247235249687	2.5708772467
-31.471079282481515	116.38066526546282	58330	Toodyay	5	Western Australia	1691.6485	0.160546043344	2.06437837474
-31.143998266592348	117.80688362940327	58400	Trayning	5	Western Australia	1651.2043	0.156175067953	2.03025433068
-24.72657583857869	116.35512128200551	58470	Upper Gascoyne	5	Western Australia	57809.8737	5.15884649392	13.3869471638
-31.979700298576695	115.9014807118026	58510	Victoria Park	5	Western Australia	17.9396	0.00171175305351	0.243387158015
-31.01432160404646	116.31960450752253	58540	Victoria Plains	5	Western Australia	2551.0132	0.24095904801	2.708573224
-31.93127701159698	115.85255529183902	58570	Vincent	5	Western Australia	11.3771	0.00108497090451	0.165414570866
-33.276680108085195	117.36993964530379	58610	Wagin	5	Western Australia	1946.1763	0.188357546768	2.68884905148
-32.5471693516555	116.58126572915917	58680	Wandering	5	Western Australia	1903.8645	0.182781570743	2.46356577622
-31.61175146301629	115.7629598491388	58760	Wanneroo	5	Western Australia	683.2602	0.0649408219402	1.33948326965
-32.85793894185496	115.92010605507494	58820	Waroona	5	Western Australia	832.2285	0.0801701614029	1.75675622711
-33.457116736095394	116.73937787943231	58890	West Arthur	5	Western Australia	2831.8272	0.274633043504	3.04897009114
-30.967563331939875	118.65625726583639	59030	Westonia	5	Western Australia	3319.4496	0.313413743723	3.47017850775
-32.80695127721576	117.67177219520318	59100	Wickepin	5	Western Australia	2040.8985	0.196494714946	2.47271899689
-33.07141363917751	116.72809988596612	59170	Williams	5	Western Australia	2304.7119	0.222545715019	2.60692918352
-25.312014498362394	122.24508907807405	59250	Wiluna	5	Western Australia	181297.3382	16.2556473417	18.1032840651
-30.71711732721204	116.84262469491247	59310	Wongan-Ballidu	5	Western Australia	3365.0675	0.316886937422	2.94858527381
-33.53365239994682	117.33807294375828	59320	Woodanilling	5	Western Australia	1128.8348	0.109569971527	2.19366744597
-31.18667559327059	117.43528746609421	59330	Wyalkatchem	5	Western Australia	1594.4884	0.150877652413	2.20637957024
-15.558958847356374	127.05169177789661	59340	Wyndham-East Kimberley	5	Western Australia	112066.3217	9.44226539869	75.2663092698
-28.565159607849537	117.05028339298939	59350	Yalgoo	5	Western Australia	27949.4641	2.57759921064	13.5566679234
-30.957334406286623	119.34199519848492	59360	Yilgarn	5	Western Australia	30428.7648	2.87269053104	8.23196783634
-31.92636626799958	116.73543850414124	59370	York	5	Western Australia	2131.5916	0.203274234638	2.97456247552
-41.42529504596939	148.04989952199253	60210	Break O'Day	6	Tasmania	3523.8858	0.379572453269	5.78651114458
-42.71932780206309	147.26095841596816	60410	Brighton	6	Tasmania	171.1508	0.0188092711293	1.15767928416
-41.21604475113563	145.80619905664912	60610	Burnie	6	Tasmania	610.9528	0.0655999894348	1.62575341508
-41.28123461516421	146.04002867906536	60810	Central Coast (Tas.)	6	Tasmania	933.0891	0.100287019877	2.40801550375
-42.212332603545164	146.64606342994918	61010	Central Highlands (Tas.)	6	Tasmania	7982.4155	0.870285483411	5.39457260165
-41.07893565101771	145.01465981751147	61210	Circular Head	6	Tasmania	4897.6511	0.524788053954	11.0926223744
-42.837013460530386	147.4341402052992	61410	Clarence	6	Tasmania	377.9614	0.0416153471654	2.90263099225
-42.81295666644889	146.42136179289912	61510	Derwent Valley	6	Tasmania	4108.1113	0.452150700714	4.29465303583
-41.20868388120791	146.31190471812752	61610	Devonport	6	Tasmania	111.259	0.0119448461167	0.990963096412
-41.07210843434459	147.70851957796629	61810	Dorset	6	Tasmania	3230.5456	0.346124968484	4.67999639561
-40.11935416977833	148.09785400901347	62010	Flinders (Tas.)	6	Tasmania	1996.6244	0.210942298614	9.90124566868
-41.10216543072083	147.02602236647826	62210	George Town	6	Tasmania	653.4308	0.0700410187833	1.8722039017
-42.26916987054396	147.9653515701881	62410	Glamorgan-Spring Bay	6	Tasmania	2591.591	0.282803271044	9.19051818229
-42.83932216176027	147.21977313970837	62610	Glenorchy	6	Tasmania	121.1632	0.0133411193941	0.874915266865
-42.897833394038635	147.28761332786428	62810	Hobart	6	Tasmania	77.8965	0.00858521272946	0.610825333424
-43.25141669462887	146.5971597675253	63010	Huon Valley	6	Tasmania	5507.3541	0.610444244731	13.1191315414
